"miRNA","Gene"
"hsa-miR-215-5p","Contig36539_RC"
"hsa-miR-215-5p","NM_000633"
"hsa-miR-215-5p","AK022986"
"hsa-miR-215-5p","AL136762"
"hsa-miR-215-5p","NM_052864"
"hsa-miR-215-5p","Contig33235_RC"
"hsa-miR-215-5p","NM_182635"
"hsa-miR-215-5p","NM_023929"
"hsa-miR-215-5p","BC031864"
"hsa-miR-215-5p","NM_032861"
"hsa-miR-215-5p","Contig57864_RC"
"hsa-miR-215-5p","Contig41078_RC"
"hsa-miR-215-5p","NM_170743"
"hsa-miR-215-5p","NM_144599"
"hsa-miR-215-5p","AL137342"
"hsa-miR-215-5p","NM_012406"
"hsa-miR-215-5p","NM_005670"
"hsa-miR-215-5p","NM_021133"
"hsa-miR-215-5p","NM_006827"
"hsa-miR-215-5p","NM_021158"
"hsa-miR-215-5p","AB058744"
"hsa-miR-215-5p","AF306679"
"hsa-miR-215-5p","NM_003369"
"hsa-miR-215-5p","NM_003035"
"hsa-miR-215-5p","NM_153240"
"hsa-miR-215-5p","Contig50206_RC"
"hsa-miR-215-5p","AK056096"
"hsa-miR-215-5p","Contig47220"
"hsa-miR-215-5p","NM_015393"
"hsa-miR-215-5p","Contig398_RC"
"hsa-miR-215-5p","NM_018071"
"hsa-miR-215-5p","HSS00286855"
"hsa-miR-215-5p","HSS00087671"
"hsa-miR-215-5p","NM_033069"
"hsa-miR-215-5p","NM_012415"
"hsa-miR-215-5p","Contig55022_RC"
"hsa-miR-215-5p","Contig31122_RC"
"hsa-miR-215-5p","NM_018260"
"hsa-miR-215-5p","NM_024871"
"hsa-miR-215-5p","HSS00209027"
"hsa-miR-215-5p","NM_033044"
"hsa-miR-215-5p","NM_014898"
"hsa-miR-215-5p","NM_033169"
"hsa-miR-215-5p","NM_016556"
"hsa-miR-215-5p","NM_032032"
"hsa-miR-215-5p","NM_018247"
"hsa-miR-215-5p","NM_012236"
"hsa-miR-215-5p","NM_021649"
"hsa-miR-215-5p","NM_018951"
"hsa-miR-215-5p","Contig51846_RC"
"hsa-miR-215-5p","NM_005327"
"hsa-miR-215-5p","NM_018147"
"hsa-miR-215-5p","NM_016530"
"hsa-miR-215-5p","AK025078"
"hsa-miR-215-5p","NM_020432"
"hsa-miR-215-5p","NM_018623"
"hsa-miR-215-5p","NM_000430"
"hsa-miR-215-5p","hCT14747.3"
"hsa-miR-215-5p","NM_152392"
"hsa-miR-215-5p","NM_004161"
"hsa-miR-215-5p","NM_002689"
"hsa-miR-215-5p","AB046863"
"hsa-miR-215-5p","NM_018725"
"hsa-miR-215-5p","NM_173642"
"hsa-miR-215-5p","NM_014942"
"hsa-miR-215-5p","NM_033402"
"hsa-miR-215-5p","XM_210054"
"hsa-miR-215-5p","NM_007331"
"hsa-miR-215-5p","NM_000370"
"hsa-miR-215-5p","NM_007034"
"hsa-miR-215-5p","Contig26674_RC"
"hsa-miR-215-5p","NM_032810"
"hsa-miR-215-5p","ENST00000295319"
"hsa-miR-215-5p","NM_003672"
"hsa-miR-215-5p","NM_145287"
"hsa-miR-215-5p","ENST00000336420"
"hsa-miR-215-5p","Contig51254_RC"
"hsa-miR-215-5p","HSS00309444"
"hsa-miR-215-5p","NM_032826"
"hsa-miR-215-5p","NM_138731"
"hsa-miR-215-5p","AK022114"
"hsa-miR-215-5p","Contig54491_RC"
"hsa-miR-215-5p","NM_152588"
"hsa-miR-215-5p","NM_018410"
"hsa-miR-215-5p","NM_033655"
"hsa-miR-215-5p","NM_178812"
"hsa-miR-215-5p","NM_006733"
"hsa-miR-215-5p","Contig37989_RC"
"hsa-miR-215-5p","Contig39983_RC"
"hsa-miR-215-5p","NM_014867"
"hsa-miR-215-5p","NM_005780"
"hsa-miR-215-5p","NM_018458"
"hsa-miR-215-5p","NM_001813"
"hsa-miR-215-5p","NM_014552"
"hsa-miR-215-5p","NM_130439"
"hsa-miR-215-5p","hCT1815382"
"hsa-miR-215-5p","NM_002907"
"hsa-miR-215-5p","NM_021212"
"hsa-miR-215-5p","Contig51888_RC"
"hsa-miR-215-5p","NM_002657"
"hsa-miR-215-5p","NM_001255"
"hsa-miR-215-5p","Contig37950_RC"
"hsa-miR-215-5p","NM_018456"
"hsa-miR-215-5p","NM_002875"
"hsa-miR-215-5p","HSS00075325"
"hsa-miR-215-5p","NM_003198"
"hsa-miR-215-5p","HSS00102527"
"hsa-miR-215-5p","NM_014961"
"hsa-miR-215-5p","NM_002867"
"hsa-miR-215-5p","NM_006100"
"hsa-miR-215-5p","NM_001945"
"hsa-miR-215-5p","NM_174917"
"hsa-miR-215-5p","NM_005949"
"hsa-miR-215-5p","NM_012484"
"hsa-miR-215-5p","NM_007007"
"hsa-miR-215-5p","NM_021218"
"hsa-miR-215-5p","AA598803_RC"
"hsa-miR-215-5p","NM_014521"
"hsa-miR-215-5p","NM_021167"
"hsa-miR-215-5p","NM_003447"
"hsa-miR-215-5p","NM_005813"
"hsa-miR-215-5p","NM_014109"
"hsa-miR-215-5p","Contig25138_RC"
"hsa-miR-215-5p","NM_017772"
"hsa-miR-215-5p","NM_013272"
"hsa-miR-215-5p","NM_005542"
"hsa-miR-215-5p","Contig32050_RC"
"hsa-miR-215-5p","NM_003290"
"hsa-miR-215-5p","Contig43135_RC"
"hsa-miR-215-5p","NM_018365"
"hsa-miR-215-5p","NM_025057"
"hsa-miR-215-5p","AB040968"
"hsa-miR-215-5p","HSS00341523"
"hsa-miR-215-5p","NM_002853"
"hsa-miR-215-5p","NM_015341"
"hsa-miR-215-5p","NM_007149"
"hsa-miR-215-5p","NM_002583"
"hsa-miR-215-5p","Contig43817_RC"
"hsa-miR-215-5p","NM_145247"
"hsa-miR-215-5p","NM_033316"
"hsa-miR-215-5p","NM_003953"
"hsa-miR-215-5p","NM_005252"
"hsa-miR-215-5p","NM_022371"
"hsa-miR-215-5p","hCT30298.3"
"hsa-miR-215-5p","NM_012193"
"hsa-miR-215-5p","AL137315"
"hsa-miR-215-5p","NM_033167"
"hsa-miR-215-5p","NM_014900"
"hsa-miR-215-5p","NM_174942"
"hsa-miR-215-5p","NM_006265"
"hsa-miR-215-5p","NM_145041"
"hsa-miR-215-5p","NM_005915"
"hsa-miR-215-5p","NM_031214"
"hsa-miR-215-5p","NM_173822"
"hsa-miR-215-5p","AL110126"
"hsa-miR-215-5p","NM_006573"
"hsa-miR-215-5p","NM_001310"
"hsa-miR-215-5p","NM_015367"
"hsa-miR-215-5p","ENST00000299434"
"hsa-miR-215-5p","Contig19224_RC"
"hsa-miR-215-5p","NM_020354"
"hsa-miR-215-5p","HSS00004174"
"hsa-miR-215-5p","NM_017842"
"hsa-miR-215-5p","Contig55263_RC"
"hsa-miR-215-5p","NM_032829"
"hsa-miR-215-5p","NM_022162"
"hsa-miR-215-5p","NM_002658"
"hsa-miR-215-5p","Contig55351_RC"
"hsa-miR-215-5p","NM_001439"
"hsa-miR-215-5p","NM_176815"
"hsa-miR-215-5p","NM_000311"
"hsa-miR-215-5p","NM_000161"
"hsa-miR-215-5p","NM_006825"
"hsa-miR-215-5p","Contig263_RC"
"hsa-miR-215-5p","NM_130435"
"hsa-miR-215-5p","Contig48835_RC"
"hsa-miR-215-5p","Contig57908_RC"
"hsa-miR-215-5p","NM_145167"
"hsa-miR-215-5p","NM_000585"
"hsa-miR-215-5p","Contig51967_RC"
"hsa-miR-215-5p","NM_022912"
"hsa-miR-215-5p","NM_031482"
"hsa-miR-215-5p","NM_004093"
"hsa-miR-215-5p","Contig3058_RC"
"hsa-miR-215-5p","AF086422"
"hsa-miR-215-5p","Contig23417_RC"
"hsa-miR-215-5p","NM_144603"
"hsa-miR-215-5p","NM_005475"
"hsa-miR-215-5p","NM_012395"
"hsa-miR-215-5p","NM_007173"
"hsa-miR-215-5p","NM_004773"
"hsa-miR-215-5p","NM_138633"
"hsa-miR-215-5p","NM_178270"
"hsa-miR-215-5p","NM_145231"
"hsa-miR-215-5p","NM_003070"
"hsa-miR-215-5p","NM_013239"
"hsa-miR-215-5p","NM_020244"
"hsa-miR-215-5p","HSS00062828"
"hsa-miR-215-5p","NM_006300"
"hsa-miR-215-5p","NM_015474"
"hsa-miR-215-5p","NM_032290"
"hsa-miR-215-5p","NM_032239"
"hsa-miR-215-5p","NM_152571"
"hsa-miR-215-5p","NM_002388"
"hsa-miR-215-5p","NM_022818"
"hsa-miR-215-5p","NM_014811"
"hsa-miR-215-5p","NM_182488"
"hsa-miR-215-5p","Contig54503_RC"
"hsa-miR-215-5p","NM_000179"
"hsa-miR-215-5p","NM_007174"
"hsa-miR-215-5p","NM_004237"
"hsa-miR-215-5p","NM_003409"
"hsa-miR-215-5p","NM_014969"
"hsa-miR-215-5p","Contig56689_RC"
"hsa-miR-215-5p","BC004287"
"hsa-miR-215-5p","NM_004747"
"hsa-miR-215-5p","NM_001902"
"hsa-miR-215-5p","NM_145261"
"hsa-miR-215-5p","NM_006091"
"hsa-miR-215-5p","Contig51464_RC"
"hsa-miR-215-5p","NM_005063"
"hsa-miR-215-5p","NM_018157"
"hsa-miR-215-5p","NM_032112"
"hsa-miR-215-5p","NM_012177"
"hsa-miR-215-5p","AK075186"
"hsa-miR-215-5p","NM_016031"
"hsa-miR-215-5p","NM_024808"
"hsa-miR-215-5p","NM_021979"
"hsa-miR-215-5p","Contig753_RC"
"hsa-miR-215-5p","Contig36432_RC"
"hsa-miR-215-5p","NM_194313"
"hsa-miR-215-5p","NM_005573"
"hsa-miR-215-5p","hCT2309451"
"hsa-miR-215-5p","NM_004735"
"hsa-miR-215-5p","HSS00344009"
"hsa-miR-215-5p","NM_145060"
"hsa-miR-215-5p","NM_005536"
"hsa-miR-215-5p","NM_177527"
"hsa-miR-215-5p","NM_004522"
"hsa-miR-215-5p","NM_032373"
"hsa-miR-215-5p","NM_024610"
"hsa-miR-215-5p","Contig47846_RC"
"hsa-miR-215-5p","NM_014814"
"hsa-miR-215-5p","NM_002937"
"hsa-miR-215-5p","HSS00264804"
"hsa-miR-215-5p","AL834372"
"hsa-miR-215-5p","NM_025146"
"hsa-miR-215-5p","AB028957"
"hsa-miR-215-5p","NM_001723"
"hsa-miR-215-5p","NM_180989"
"hsa-miR-215-5p","NM_001047"
"hsa-miR-215-5p","NM_003350"
"hsa-miR-215-5p","NM_181783"
"hsa-miR-215-5p","NM_003569"
"hsa-miR-215-5p","NM_004816"
"hsa-miR-215-5p","NM_002358"
"hsa-miR-215-5p","NM_153226"
"hsa-miR-215-5p","NM_000877"
"hsa-miR-215-5p","NM_014437"
"hsa-miR-215-5p","NM_015599"
"hsa-miR-215-5p","NM_002166"
"hsa-miR-215-5p","NM_033338"
"hsa-miR-215-5p","NM_014899"
"hsa-miR-215-5p","NM_032873"
"hsa-miR-215-5p","AL137761"
"hsa-miR-215-5p","NM_006752"
"hsa-miR-215-5p","hCT1819827.1"
"hsa-miR-215-5p","NM_004817"
"hsa-miR-215-5p","NM_018136"
"hsa-miR-215-5p","NM_014885"
"hsa-miR-215-5p","AK057062"
"hsa-miR-215-5p","hCT29108.3"
"hsa-miR-215-5p","NM_032458"
"hsa-miR-215-5p","Contig48613_RC"
"hsa-miR-215-5p","NM_020117"
"hsa-miR-215-5p","Contig41169_RC"
"hsa-miR-215-5p","AF070554"
"hsa-miR-215-5p","NM_182625"
"hsa-miR-215-5p","NM_002485"
"hsa-miR-215-5p","NM_145012"
"hsa-miR-215-5p","NM_144710"
"hsa-miR-215-5p","NM_017693"
"hsa-miR-215-5p","NM_005733"
"hsa-miR-215-5p","NM_003864"
"hsa-miR-215-5p","Contig52830_RC"
"hsa-miR-215-5p","BC015486"
"hsa-miR-215-5p","NM_173083"
"hsa-miR-215-5p","Contig659_RC"
"hsa-miR-215-5p","NM_052960"
"hsa-miR-215-5p","NM_031419"
"hsa-miR-215-5p","NM_030753"
"hsa-miR-215-5p","HSS00248137"
"hsa-miR-215-5p","NM_024789"
"hsa-miR-215-5p","NM_004987"
"hsa-miR-215-5p","NM_018124"
"hsa-miR-215-5p","Contig17322_RC"
"hsa-miR-215-5p","NM_000122"
"hsa-miR-215-5p","NM_017671"
"hsa-miR-215-5p","Contig25794_RC"
"hsa-miR-215-5p","Contig40026_RC"
"hsa-miR-215-5p","Contig51802_RC"
"hsa-miR-215-5p","NM_020248"
"hsa-miR-215-5p","NM_012096"
"hsa-miR-215-5p","Contig63036"
"hsa-miR-215-5p","AL050376"
"hsa-miR-215-5p","NM_018641"
"hsa-miR-215-5p","NM_032227"
"hsa-miR-215-5p","NM_000323"
"hsa-miR-215-5p","NM_153255"
"hsa-miR-215-5p","NM_005879"
"hsa-miR-215-5p","NM_006476"
"hsa-miR-215-5p","NM_006500"
"hsa-miR-215-5p","NM_000465"
"hsa-miR-215-5p","NM_003971"
"hsa-miR-215-5p","NM_173508"
"hsa-miR-215-5p","NM_018039"
"hsa-miR-215-5p","NM_032047"
"hsa-miR-215-5p","NM_005496"
"hsa-miR-215-5p","Contig27245_RC"
"hsa-miR-215-5p","NM_015986"
"hsa-miR-215-5p","NM_019605"
"hsa-miR-215-5p","NM_005013"
"hsa-miR-215-5p","NM_032737"
"hsa-miR-215-5p","NM_017801"
"hsa-miR-215-5p","AB075859"
"hsa-miR-215-5p","Contig48494_RC"
"hsa-miR-215-5p","NM_003809"
"hsa-miR-215-5p","NM_003916"
"hsa-miR-215-5p","hCT1971392.1"
"hsa-miR-215-5p","NM_003473"
"hsa-miR-215-5p","Contig42770_RC"
"hsa-miR-215-5p","NM_022034"
"hsa-miR-215-5p","NM_145307"
"hsa-miR-215-5p","NM_013402"
"hsa-miR-215-5p","ENST00000298035"
"hsa-miR-215-5p","Contig42427_RC"
"hsa-miR-215-5p","NM_000321"
"hsa-miR-215-5p","hCT2256635"
"hsa-miR-215-5p","AK021694"
"hsa-miR-215-5p","NM_020926"
"hsa-miR-215-5p","NM_000112"
"hsa-miR-215-5p","NM_004434"
"hsa-miR-215-5p","Contig37262"
"hsa-miR-215-5p","NM_014751"
"hsa-miR-215-5p","NM_025049"
"hsa-miR-215-5p","NM_002006"
"hsa-miR-215-5p","NM_017954"
"hsa-miR-215-5p","AK023140"
"hsa-miR-215-5p","Contig3057_RC"
"hsa-miR-215-5p","NM_001964"
"hsa-miR-215-5p","hCT1645074.2"
"hsa-miR-215-5p","NM_000782"
"hsa-miR-215-5p","NM_152240"
"hsa-miR-215-5p","Contig21130_RC"
"hsa-miR-215-5p","NM_003559"
"hsa-miR-215-5p","BC033326"
"hsa-miR-215-5p","NM_016654"
"hsa-miR-215-5p","NM_017669"
"hsa-miR-215-5p","NM_022145"
"hsa-miR-215-5p","Contig43338_RC"
"hsa-miR-215-5p","NM_152515"
"hsa-miR-215-5p","NM_181656"
"hsa-miR-215-5p","NM_018186"
"hsa-miR-215-5p","NM_152269"
"hsa-miR-215-5p","AL049265"
"hsa-miR-215-5p","ENST00000242916"
"hsa-miR-215-5p","HSS00060369"
"hsa-miR-215-5p","Contig50249_RC"
"hsa-miR-215-5p","Contig37295_RC"
"hsa-miR-215-5p","NM_032558"
"hsa-miR-215-5p","Contig41698_RC"
"hsa-miR-215-5p","NM_006681"
"hsa-miR-215-5p","hCT19106.3"
"hsa-miR-215-5p","NM_003364"
"hsa-miR-215-5p","ENST00000300846"
"hsa-miR-215-5p","ENST00000296018"
"hsa-miR-215-5p","NM_005254"
"hsa-miR-215-5p","NM_018003"
"hsa-miR-215-5p","AB023222"
"hsa-miR-215-5p","NM_016343"
"hsa-miR-215-5p","Contig53674_RC"
"hsa-miR-215-5p","Contig57142_RC"
"hsa-miR-215-5p","Contig51328_RC"
"hsa-miR-215-5p","NM_001356"
"hsa-miR-215-5p","NM_024546"
"hsa-miR-215-5p","NM_002480"
"hsa-miR-215-5p","NM_002450"
"hsa-miR-215-5p","Contig38936_RC"
"hsa-miR-215-5p","NM_000235"
"hsa-miR-215-5p","Contig2263_RC"
"hsa-miR-215-5p","NM_020198"
"hsa-miR-215-5p","Contig46289_RC"
"hsa-miR-215-5p","NM_032300"
"hsa-miR-215-5p","AB051487"
"hsa-miR-215-5p","AB032973"
"hsa-miR-215-5p","N64519"
"hsa-miR-215-5p","NM_001821"
"hsa-miR-215-5p","Contig39691_RC"
"hsa-miR-215-5p","NM_020455"
"hsa-miR-215-5p","AL050064"
"hsa-miR-215-5p","NM_174899"
"hsa-miR-215-5p","NM_032864"
"hsa-miR-215-5p","NM_182533"
"hsa-miR-215-5p","Contig42428_RC"
"hsa-miR-215-5p","NM_001204"
"hsa-miR-215-5p","NM_018248"
"hsa-miR-215-5p","Contig55991_RC"
"hsa-miR-215-5p","NM_004521"
"hsa-miR-215-5p","NM_005977"
"hsa-miR-215-5p","ENST00000294706"
"hsa-miR-215-5p","Contig46217_RC"
"hsa-miR-215-5p","AF274938"
"hsa-miR-215-5p","NM_173540"
"hsa-miR-215-5p","NM_003628"
"hsa-miR-215-5p","NM_003360"
"hsa-miR-215-5p","AL049335"
"hsa-miR-215-5p","NM_017414"
"hsa-miR-215-5p","NM_002165"
"hsa-miR-215-5p","NM_133330"
"hsa-miR-215-5p","NM_014897"
"hsa-miR-215-5p","NM_030791"
"hsa-miR-215-5p","NM_015942"
"hsa-miR-215-5p","NM_004508"
"hsa-miR-215-5p","NM_130835"
"hsa-miR-215-5p","Contig15268_RC"
"hsa-miR-215-5p","NM_032043"
"hsa-miR-215-5p","Contig34090_RC"
"hsa-miR-215-5p","NM_133325"
"hsa-miR-215-5p","NM_145014"
"hsa-miR-215-5p","NM_018134"
"hsa-miR-215-5p","D87077"
"hsa-miR-215-5p","NM_006596"
"hsa-miR-215-5p","NM_133282"
"hsa-miR-215-5p","NM_020380"
"hsa-miR-215-5p","NM_032636"
"hsa-miR-215-5p","Contig27158_RC"
"hsa-miR-215-5p","HSS00255508"
"hsa-miR-215-5p","NM_002885"
"hsa-miR-215-5p","NM_024749"
"hsa-miR-215-5p","AB007941"
"hsa-miR-215-5p","NM_001448"
"hsa-miR-215-5p","NM_033412"
"hsa-miR-215-5p","NM_001729"
"hsa-miR-215-5p","NM_001744"
"hsa-miR-215-5p","NM_024813"
"hsa-miR-215-5p","Contig28947_RC"
"hsa-miR-215-5p","NM_004447"
"hsa-miR-215-5p","NM_014505"
"hsa-miR-215-5p","NM_004888"
"hsa-miR-215-5p","Contig38157_RC"
"hsa-miR-215-5p","NM_005032"
"hsa-miR-215-5p","NM_001145"
"hsa-miR-215-5p","NM_032900"
"hsa-miR-215-5p","NM_031423"
"hsa-miR-215-5p","Contig58145_RC"
"hsa-miR-215-5p","NM_014944"
"hsa-miR-215-5p","NM_153261"
"hsa-miR-215-5p","NM_003161"
"hsa-miR-215-5p","NM_033132"
"hsa-miR-215-5p","NM_003249"
"hsa-miR-215-5p","AL050385"
"hsa-miR-215-5p","NM_138785"
"hsa-miR-215-5p","NM_173519"
"hsa-miR-215-5p","NM_014506"
"hsa-miR-215-5p","NM_170677"
"hsa-miR-215-5p","NM_003692"
"hsa-miR-215-5p","NM_177454"
"hsa-miR-215-5p","NM_181659"
"hsa-miR-215-5p","NM_058195"
"hsa-miR-215-5p","NM_014762"
"hsa-miR-215-5p","Contig56154_RC"
"hsa-miR-215-5p","NM_003362"
"hsa-miR-215-5p","Contig27060_RC"
"hsa-miR-215-5p","NM_003101"
"hsa-miR-215-5p","NM_022151"
"hsa-miR-215-5p","NM_006602"
"hsa-miR-215-5p","NM_015148"
"hsa-miR-215-5p","NM_006558"
"hsa-miR-215-5p","AK001672"
"hsa-miR-215-5p","NM_031432"
"hsa-miR-215-5p","NM_005302"
"hsa-miR-215-5p","NM_152586"
"hsa-miR-215-5p","NM_001809"
"hsa-miR-215-5p","NM_017544"
"hsa-miR-215-5p","NM_015602"
"hsa-miR-215-5p","NM_003503"
"hsa-miR-215-5p","NM_014062"
"hsa-miR-215-5p","NM_023016"
"hsa-miR-215-5p","NM_014078"
"hsa-miR-215-5p","NM_016123"
"hsa-miR-215-5p","NM_017668"
"hsa-miR-215-5p","ENST00000272785"
"hsa-miR-215-5p","NM_013390"
"hsa-miR-215-5p","AF131764"
"hsa-miR-215-5p","HSS00311540"
"hsa-miR-215-5p","NM_004731"
"hsa-miR-215-5p","NM_015132"
"hsa-miR-215-5p","NM_032511"
"hsa-miR-215-5p","NM_006122"
"hsa-miR-215-5p","Contig52981_RC"
"hsa-miR-215-5p","NM_005966"
"hsa-miR-215-5p","NM_175856"
"hsa-miR-215-5p","NM_003276"
"hsa-miR-215-5p","Contig29360_RC"
"hsa-miR-215-5p","NM_016231"
"hsa-miR-215-5p","NM_017851"
"hsa-miR-215-5p","NM_015622"
"hsa-miR-215-5p","NM_020841"
"hsa-miR-215-5p","NM_138573"
"hsa-miR-215-5p","NM_007300"
"hsa-miR-215-5p","NM_017684"
"hsa-miR-215-5p","NM_024017"
"hsa-miR-215-5p","NM_030945"
"hsa-miR-215-5p","Contig1061_RC"
"hsa-miR-215-5p","NM_001268"
"hsa-miR-215-5p","NM_032581"
"hsa-miR-215-5p","NM_173549"
"hsa-miR-215-5p","AB051464"
"hsa-miR-215-5p","NM_017861"
"hsa-miR-215-5p","AF200348"
"hsa-miR-215-5p","Contig44325_RC"
"hsa-miR-215-5p","NM_000057"
"hsa-miR-215-5p","NM_024692"
"hsa-miR-215-5p","NM_003202"
"hsa-miR-215-5p","NM_001800"
"hsa-miR-21-5p","TPM1"
"hsa-miR-21-5p","PDCD4"
"hsa-miR-21-5p","PTEN"
"hsa-miR-21-5p","SERPINB5"
"hsa-miR-21-5p","EIF2C4"
"hsa-miR-21-5p","TNS3"
"hsa-miR-21-5p","PHACTR2"
"hsa-miR-21-5p","RAPH1"
"hsa-miR-21-5p","YOD1"
"hsa-miR-21-5p","CALD1"
"hsa-miR-21-5p","WNK3"
"hsa-miR-21-5p","DDHD2"
"hsa-miR-21-5p","CSNK1A1"
"hsa-miR-21-5p","EIF4EBP2"
"hsa-miR-21-5p","MRPS10"
"hsa-miR-21-5p","RECK"
"hsa-miR-21-5p","TGFBR2"
"hsa-miR-21-5p","MDM4"
"hsa-miR-21-5p","GTF2I"
"hsa-miR-21-5p","FBXO3"
"hsa-miR-21-5p","RPS6KA3"
"hsa-miR-21-5p","ZBTB20"
"hsa-miR-21-5p","EXOC5"
"hsa-miR-21-5p","NETO2"
"hsa-miR-21-5p","TNFRSF11B"
"hsa-miR-21-5p","PIGX"
"hsa-miR-21-5p","WWC2"
"hsa-miR-21-5p","PLEKHA1"
"hsa-miR-21-5p","FAM63B"
"hsa-miR-21-5p","TTC33"
"hsa-miR-21-5p","TSHZ3"
"hsa-miR-21-5p","RP2"
"hsa-miR-21-5p","APAF1"
"hsa-miR-21-5p","ARID4A"
"hsa-miR-21-5p","RNASEL"
"hsa-miR-21-5p","CEP110"
"hsa-miR-21-5p","LIN7C"
"hsa-miR-21-5p","ATP11B"
"hsa-miR-21-5p","KLHL3"
"hsa-miR-21-5p","HERPUD2"
"hsa-miR-21-5p","MYST3"
"hsa-miR-21-5p","OLR1"
"hsa-miR-21-5p","GLG1"
"hsa-miR-21-5p","SRPK2"
"hsa-miR-21-5p","KLHL8"
"hsa-miR-21-5p","BTBD3"
"hsa-miR-21-5p","MOXD1"
"hsa-miR-21-5p","CDK2AP1"
"hsa-miR-21-5p","SUZ12"
"hsa-miR-21-5p","B3GNT5"
"hsa-miR-21-5p","RAB6C"
"hsa-miR-21-5p","EPHA4"
"hsa-miR-21-5p","SFRS11"
"hsa-miR-21-5p","HAPLN1"
"hsa-miR-21-5p","EIF2AK3"
"hsa-miR-21-5p","B3GALNT1"
"hsa-miR-21-5p","YME1L1"
"hsa-miR-21-5p","GLCCI1"
"hsa-miR-21-5p","ZNF207"
"hsa-miR-21-5p","TRPM7"
"hsa-miR-21-5p","SAMD5"
"hsa-miR-21-5p","RSPRY1"
"hsa-miR-21-5p","ZYG11B"
"hsa-miR-21-5p","SLC31A1"
"hsa-miR-21-5p","SPIN1"
"hsa-miR-21-5p","PRICKLE2"
"hsa-miR-21-5p","LPGAT1"
"hsa-miR-21-5p","C20orf177"
"hsa-miR-21-5p","WDR7"
"hsa-miR-21-5p","ATP2B4"
"hsa-miR-21-5p","GOLGA4"
"hsa-miR-21-5p","LCORL"
"hsa-miR-21-5p","STAT3"
"hsa-miR-21-5p","RRAGC"
"hsa-miR-21-5p","CKAP5"
"hsa-miR-21-5p","AHSA2"
"hsa-miR-21-5p","ZBTB44"
"hsa-miR-21-5p","ENAH"
"hsa-miR-21-5p","DMD"
"hsa-miR-21-5p","LMBR1"
"hsa-miR-21-5p","PDGFD"
"hsa-miR-21-5p","CLOCK"
"hsa-miR-21-5p","WNT5A"
"hsa-miR-21-5p","KLHDC5"
"hsa-miR-21-5p","PPP1R3B"
"hsa-miR-21-5p","LRRC57"
"hsa-miR-21-5p","PHF16"
"hsa-miR-21-5p","PPARA"
"hsa-miR-21-5p","PRRC1"
"hsa-miR-21-5p","ZBTB47"
"hsa-miR-21-5p","VPS41"
"hsa-miR-21-5p","SNRK"
"hsa-miR-21-5p","CDC25A"
"hsa-miR-21-5p","SMC5"
"hsa-miR-21-5p","LARS"
"hsa-miR-21-5p","ARMCX3"
"hsa-miR-21-5p","DDX3X"
"hsa-miR-21-5p","GPAM"
"hsa-miR-21-5p","GPR64"
"hsa-miR-21-5p","MYEF2"
"hsa-miR-21-5p","TOR1AIP2"
"hsa-miR-21-5p","IREB2"
"hsa-miR-21-5p","SESN1"
"hsa-miR-21-5p","ASRGL1"
"hsa-miR-21-5p","VPS26A"
"hsa-miR-21-5p","BRMS1L"
"hsa-miR-21-5p","STXBP5"
"hsa-miR-21-5p","MTMR12"
"hsa-miR-21-5p","RNF38"
"hsa-miR-21-5p","BRD2"
"hsa-miR-21-5p","ZFYVE16"
"hsa-miR-21-5p","NFIB"
"hsa-miR-21-5p","LIFR"
"hsa-miR-21-5p","DDR2"
"hsa-miR-21-5p","PIGN"
"hsa-miR-21-5p","KBTBD6"
"hsa-miR-21-5p","PHTF1"
"hsa-miR-21-5p","TRIM59"
"hsa-miR-21-5p","TNPO1"
"hsa-miR-21-5p","TRIM2"
"hsa-miR-21-5p","DAAM1"
"hsa-miR-21-5p","ADNP"
"hsa-miR-21-5p","CPS1"
"hsa-miR-21-5p","ROD1"
"hsa-miR-21-5p","LASS6"
"hsa-miR-21-5p","C21orf34"
"hsa-miR-21-5p","DOCK10"
"hsa-miR-21-5p","PTPN14"
"hsa-miR-21-5p","MEIS1"
"hsa-miR-21-5p","PTGFR"
"hsa-miR-21-5p","OSBPL3"
"hsa-miR-21-5p","PLD1"
"hsa-miR-21-5p","SNX13"
"hsa-miR-21-5p","XKR9"
"hsa-miR-21-5p","YTHDC2"
"hsa-miR-21-5p","EGFR"
"hsa-miR-21-5p","ATRX"
"hsa-miR-21-5p","ABCD3"
"hsa-miR-21-5p","POLR3B"
"hsa-miR-21-5p","RAB22A"
"hsa-miR-21-5p","ANKRD28"
"hsa-miR-21-5p","CUL3"
"hsa-miR-21-5p","COL5A2"
"hsa-miR-21-5p","CEP152"
"hsa-miR-21-5p","LATS1"
"hsa-miR-21-5p","TESK2"
"hsa-miR-21-5p","MMP9"
"hsa-miR-21-5p","PTK2"
"hsa-miR-21-5p","VPS54"
"hsa-miR-21-5p","ZNF326"
"hsa-miR-21-5p","KLHL24"
"hsa-miR-21-5p","FBXL2"
"hsa-miR-21-5p","PRKCE"
"hsa-miR-21-5p","ITGB8"
"hsa-miR-21-5p","SLAIN2"
"hsa-miR-21-5p","KIAA1715"
"hsa-miR-21-5p","C13orf23"
"hsa-miR-21-5p","STRBP"
"hsa-miR-21-5p","RAPGEF6"
"hsa-miR-21-5p","NT5C2"
"hsa-miR-21-5p","C17orf39"
"hsa-miR-21-5p","PGRMC2"
